HIFAN Plate Map,384 plate ID,Plate Map,Well,Human Readable Name,SWID,MoleculeID,Concentration,Concentration units,Volume,Preparer,Date Prepared,Notes
HIFAN_RL_004,RLCA_384_1105_1156,SP20295,H03,SW330200-1,SW330200-1,RLCA-1136A,-5,m
HIFAN_RL_004,RLCA_384_1105_1156,SP20295,H04,SW330201-1,SW330201-1,RLCA-1149A,-5,m
HIFAN_RL_004,RLCA_384_1105_1156,SP20295,H05,SW330202-1,SW330202-1,RLCA-1136B,-5,m
HIFAN_RL_004,RLCA_384_1105_1156,SP20295,H06,SW330203-1,SW330203-1,RLCA-1149B,-5,m
HIFAN_RL_004,RLCA_384_1105_1156,SP20295,H07,SW330204-1,SW330204-1,RLCA-1136C,-5,m
HIFAN_RL_004,RLCA_384_1105_1156,SP20295,H08,SW330205-1,SW330205-1,RLCA-1149C,-5,m
HIFAN_RL_004,RLCA_384_1105_1156,SP20295,H09,SW330206-1,SW330206-1,RLCA-1136D,-5,m
HIFAN_RL_004,RLCA_384_1105_1156,SP20295,H10,SW330207-1,SW330207-1,RLCA-1149D,-5,m
HIFAN_RL_004,RLCA_384_1105_1156,SP20295,H11,SW330208-1,SW330208-1,RLCA-1136E,-5,m
HIFAN_RL_004,RLCA_384_1105_1156,SP20295,H12,SW330209-1,SW330209-1,RLCA-1149E,-5,m
HIFAN_RL_004,RLCA_384_1105_1156,SP20295,H13,SW330210-1,SW330210-1,RLCA-1136F,-5,m
HIFAN_RL_004,RLCA_384_1105_1156,SP20295,H14,SW330211-1,SW330211-1,RLCA-1149F,-5,m
HIFAN_RL_004,RLCA_384_1105_1156,SP20295,H15,SW330212-1,SW330212-1,RLCA-1137A,-5,m
HIFAN_RL_004,RLCA_384_1105_1156,SP20295,H16,SW330213-1,SW330213-1,RLCA-1150A,-5,m
HIFAN_RL_004,RLCA_384_1105_1156,SP20295,H17,SW330214-1,SW330214-1,RLCA-1137B,-5,m
HIFAN_RL_004,RLCA_384_1105_1156,SP20295,H18,SW330215-1,SW330215-1,RLCA-1150B,-5,m
HIFAN_RL_004,RLCA_384_1105_1156,SP20295,H19,SW330216-1,SW330216-1,RLCA-1137C,-5,m
HIFAN_RL_004,RLCA_384_1105_1156,SP20295,H20,SW330217-1,SW330217-1,RLCA-1150C,-5,m
HIFAN_RL_004,RLCA_384_1105_1156,SP20295,H21,SW330218-1,SW330218-1,RLCA-1137D,-5,m
HIFAN_RL_004,RLCA_384_1105_1156,SP20295,H22,SW330219-1,SW330219-1,RLCA-1150D,-5,m
HIFAN_RL_004,RLCA_384_1105_1156,SP20295,I03,SW330220-1,SW330220-1,RLCA-1111E,-5,m
HIFAN_RL_004,RLCA_384_1105_1156,SP20295,I04,SW330221-1,SW330221-1,RLCA-1124E,-5,m
HIFAN_RL_004,RLCA_384_1105_1156,SP20295,I05,SW330222-1,SW330222-1,RLCA-1111F,-5,m
HIFAN_RL_004,RLCA_384_1105_1156,SP20295,I06,SW330223-1,SW330223-1,RLCA-1124F,-5,m
HIFAN_RL_004,RLCA_384_1105_1156,SP20295,I07,SW330224-1,SW330224-1,RLCA-1112A,-5,m
HIFAN_RL_004,RLCA_384_1105_1156,SP20295,I08,SW330225-1,SW330225-1,RLCA-1125A,-5,m
HIFAN_RL_004,RLCA_384_1105_1156,SP20295,I09,SW330226-1,SW330226-1,RLCA-1112B,-5,m
HIFAN_RL_004,RLCA_384_1105_1156,SP20295,I10,SW330227-1,SW330227-1,RLCA-1125B,-5,m
HIFAN_RL_004,RLCA_384_1105_1156,SP20295,I11,SW330228-1,SW330228-1,RLCA-1112C,-5,m
HIFAN_RL_004,RLCA_384_1105_1156,SP20295,I12,SW330229-1,SW330229-1,RLCA-1125C,-5,m
HIFAN_RL_004,RLCA_384_1105_1156,SP20295,I13,SW330230-1,SW330230-1,RLCA-1112D,-5,m
HIFAN_RL_004,RLCA_384_1105_1156,SP20295,I14,SW330231-1,SW330231-1,RLCA-1125D,-5,m
HIFAN_RL_004,RLCA_384_1105_1156,SP20295,I15,SW330232-1,SW330232-1,RLCA-1112E,-5,m
HIFAN_RL_004,RLCA_384_1105_1156,SP20295,I16,SW330233-1,SW330233-1,RLCA-1125E,-5,m
HIFAN_RL_004,RLCA_384_1105_1156,SP20295,I17,SW330234-1,SW330234-1,RLCA-1112F,-5,m
HIFAN_RL_004,RLCA_384_1105_1156,SP20295,I18,SW330235-1,SW330235-1,RLCA-1125F,-5,m
HIFAN_RL_004,RLCA_384_1105_1156,SP20295,I19,SW330236-1,SW330236-1,RLCA-1113A,-5,m
HIFAN_RL_004,RLCA_384_1105_1156,SP20295,I20,SW330237-1,SW330237-1,RLCA-1126A,-5,m
HIFAN_RL_004,RLCA_384_1105_1156,SP20295,I21,SW330238-1,SW330238-1,RLCA-1113B,-5,m
HIFAN_RL_004,RLCA_384_1105_1156,SP20295,I22,SW330239-1,SW330239-1,RLCA-1126B,-5,m
HIFAN_RL_004,RLCA_384_1105_1156,SP20295,J03,SW330240-1,SW330240-1,RLCA-1137E,-5,m
HIFAN_RL_004,RLCA_384_1105_1156,SP20295,J04,SW330241-1,SW330241-1,RLCA-1150E,-5,m
