HIFAN Plate Map,Plate Map,MoleculeID,Linington ID,Well,Human Readable Name,Concentration,Units,Volume,Preparer,Date Prepared,Notes
HIFAN_RL_022,SP20298,SW218824-1,RLUS-2140D,I17,SW218824-1,0.00390625,m,,Jake Haeckl
HIFAN_RL_022,SP20298,SW218846-1,RLUS-2142D,I18,SW218846-1,0.00390625,m,,Jake Haeckl
HIFAN_RL_022,SP20298,SW218858-1,RLUS-2144D,I19,SW218858-1,0.00390625,m,,Jake Haeckl
HIFAN_RL_022,SP20298,SW218864-1,RLUS-2145D,I20,SW218864-1,0.00390625,m,,Jake Haeckl
HIFAN_RL_022,SP20298,SW335681-1,RLUS-2144D1,J03,SW335681-1,0.001953125,m,,Jake Haeckl
HIFAN_RL_022,SP20298,SW335682-1,RLUS-2144D2,J04,SW335682-1,0.001953125,m,,Jake Haeckl
HIFAN_RL_022,SP20298,SW335683-1,RLUS-2144D3,J05,SW335683-1,0.001953125,m,,Jake Haeckl
HIFAN_RL_022,SP20298,SW335684-1,RLUS-2144D4,J06,SW335684-1,0.001953125,m,,Jake Haeckl
HIFAN_RL_022,SP20298,SW335685-1,RLUS-2144D5,J07,SW335685-1,0.001953125,m,,Jake Haeckl
HIFAN_RL_022,SP20298,SW335686-1,RLUS-2145D1,J08,SW335686-1,0.001953125,m,,Jake Haeckl
HIFAN_RL_022,SP20298,SW335687-1,RLUS-2145D2,J09,SW335687-1,0.001953125,m,,Jake Haeckl
HIFAN_RL_022,SP20298,SW335688-1,RLUS-2145D3,J10,SW335688-1,0.001953125,m,,Jake Haeckl
HIFAN_RL_022,SP20298,SW335689-1,RLUS-2145D4,J11,SW335689-1,0.001953125,m,,Jake Haeckl
HIFAN_RL_022,SP20298,SW335690-1,RLUS-2145D5,J12,SW335690-1,0.001953125,m,,Jake Haeckl
HIFAN_RL_022,SP20298,SW335691-1,RLUS-2145D6,J13,SW335691-1,0.001953125,m,,Jake Haeckl
HIFAN_RL_022,SP20298,SW335692-1,RLUS-2145D7,J14,SW335692-1,0.001953125,m,,Jake Haeckl
HIFAN_RL_022,SP20298,SW335693-1,RLUS-2145D8,J15,SW335693-1,0.001953125,m,,Jake Haeckl
HIFAN_RL_022,SP20298,SW218705-1,RLUS-2079C,J16,SW218705-1,0.001953125,m,,Jake Haeckl
HIFAN_RL_022,SP20298,SW218824-1,RLUS-2140D,J17,SW218824-1,0.001953125,m,,Jake Haeckl
HIFAN_RL_022,SP20298,SW218846-1,RLUS-2142D,J18,SW218846-1,0.001953125,m,,Jake Haeckl
HIFAN_RL_022,SP20298,SW218858-1,RLUS-2144D,J19,SW218858-1,0.001953125,m,,Jake Haeckl
HIFAN_RL_022,SP20298,SW218864-1,RLUS-2145D,J20,SW218864-1,0.001953125,m,,Jake Haeckl
HIFAN_RL_022,SP20298,SW335681-1,RLUS-2144D1,K03,SW335681-1,0.000976563,m,,Jake Haeckl
HIFAN_RL_022,SP20298,SW335682-1,RLUS-2144D2,K04,SW335682-1,0.000976563,m,,Jake Haeckl
HIFAN_RL_022,SP20298,SW335683-1,RLUS-2144D3,K05,SW335683-1,0.000976563,m,,Jake Haeckl
HIFAN_RL_022,SP20298,SW335684-1,RLUS-2144D4,K06,SW335684-1,0.000976563,m,,Jake Haeckl
HIFAN_RL_022,SP20298,SW335685-1,RLUS-2144D5,K07,SW335685-1,0.000976563,m,,Jake Haeckl
HIFAN_RL_022,SP20298,SW335686-1,RLUS-2145D1,K08,SW335686-1,0.000976563,m,,Jake Haeckl
HIFAN_RL_022,SP20298,SW335687-1,RLUS-2145D2,K09,SW335687-1,0.000976563,m,,Jake Haeckl
HIFAN_RL_022,SP20298,SW335688-1,RLUS-2145D3,K10,SW335688-1,0.000976563,m,,Jake Haeckl
HIFAN_RL_022,SP20298,SW335689-1,RLUS-2145D4,K11,SW335689-1,0.000976563,m,,Jake Haeckl
HIFAN_RL_022,SP20298,SW335690-1,RLUS-2145D5,K12,SW335690-1,0.000976563,m,,Jake Haeckl
HIFAN_RL_022,SP20298,SW335691-1,RLUS-2145D6,K13,SW335691-1,0.000976563,m,,Jake Haeckl
HIFAN_RL_022,SP20298,SW335692-1,RLUS-2145D7,K14,SW335692-1,0.000976563,m,,Jake Haeckl
HIFAN_RL_022,SP20298,SW335693-1,RLUS-2145D8,K15,SW335693-1,0.000976563,m,,Jake Haeckl
HIFAN_RL_022,SP20298,SW218705-1,RLUS-2079C,K16,SW218705-1,0.000976563,m,,Jake Haeckl
HIFAN_RL_022,SP20298,SW218824-1,RLUS-2140D,K17,SW218824-1,0.000976563,m,,Jake Haeckl
HIFAN_RL_022,SP20298,SW218846-1,RLUS-2142D,K18,SW218846-1,0.000976563,m,,Jake Haeckl
HIFAN_RL_022,SP20298,SW218858-1,RLUS-2144D,K19,SW218858-1,0.000976563,m,,Jake Haeckl
HIFAN_RL_022,SP20298,SW218864-1,RLUS-2145D,K20,SW218864-1,0.000976563,m,,Jake Haeckl
HIFAN_RL_022,SP20298,SW335681-1,RLUS-2144D1,L03,SW335681-1,0.000488281,m,,Jake Haeckl
HIFAN_RL_022,SP20298,SW335682-1,RLUS-2144D2,L04,SW335682-1,0.000488281,m,,Jake Haeckl
HIFAN_RL_022,SP20298,SW335683-1,RLUS-2144D3,L05,SW335683-1,0.000488281,m,,Jake Haeckl
HIFAN_RL_022,SP20298,SW335684-1,RLUS-2144D4,L06,SW335684-1,0.000488281,m,,Jake Haeckl
HIFAN_RL_022,SP20298,SW335685-1,RLUS-2144D5,L07,SW335685-1,0.000488281,m,,Jake Haeckl
HIFAN_RL_022,SP20298,SW335686-1,RLUS-2145D1,L08,SW335686-1,0.000488281,m,,Jake Haeckl
HIFAN_RL_022,SP20298,SW335687-1,RLUS-2145D2,L09,SW335687-1,0.000488281,m,,Jake Haeckl
HIFAN_RL_022,SP20298,SW335688-1,RLUS-2145D3,L10,SW335688-1,0.000488281,m,,Jake Haeckl
HIFAN_RL_022,SP20298,SW335689-1,RLUS-2145D4,L11,SW335689-1,0.000488281,m,,Jake Haeckl
HIFAN_RL_022,SP20298,SW335690-1,RLUS-2145D5,L12,SW335690-1,0.000488281,m,,Jake Haeckl
HIFAN_RL_022,SP20298,SW335691-1,RLUS-2145D6,L13,SW335691-1,0.000488281,m,,Jake Haeckl
HIFAN_RL_022,SP20298,SW335692-1,RLUS-2145D7,L14,SW335692-1,0.000488281,m,,Jake Haeckl
HIFAN_RL_022,SP20298,SW335693-1,RLUS-2145D8,L15,SW335693-1,0.000488281,m,,Jake Haeckl
HIFAN_RL_022,SP20298,SW218705-1,RLUS-2079C,L16,SW218705-1,0.000488281,m,,Jake Haeckl
HIFAN_RL_022,SP20298,SW218824-1,RLUS-2140D,L17,SW218824-1,0.000488281,m,,Jake Haeckl
HIFAN_RL_022,SP20298,SW218846-1,RLUS-2142D,L18,SW218846-1,0.000488281,m,,Jake Haeckl
HIFAN_RL_022,SP20298,SW218858-1,RLUS-2144D,L19,SW218858-1,0.000488281,m,,Jake Haeckl
HIFAN_RL_022,SP20298,SW218864-1,RLUS-2145D,L20,SW218864-1,0.000488281,m,,Jake Haeckl
HIFAN_RL_022,SP20298,SW335681-1,RLUS-2144D1,M03,SW335681-1,0.000244141,m,,Jake Haeckl
HIFAN_RL_022,SP20298,SW335682-1,RLUS-2144D2,M04,SW335682-1,0.000244141,m,,Jake Haeckl
