384 plate ID,Plate Map,Well,Human Readable Name,MoleculeID,Concentration,Unit,Well X,Well Y,Notes1,Notes2
HHAprilt2015,SP20261,P09,1748B-03-8-4,1748B-03-8-4,0.0078125,m,9,16
HHAprilt2015,SP20261,P10,1748B-03-10-1,1748B-03-10-1,2.34375,m,10,16
HHAprilt2015,SP20261,P11,1748B03-10-4,1748B03-10-4,0.0078125,m,11,16
HHAprilt2015,SP20261,P12,1748B03-10-5,1748B03-10-5,1.171875,m,12,16
HHAprilt2015,SP20261,P13,1748B-03-10-7,1748B-03-10-7,3.90625,m,13,16
HHAprilt2015,SP20261,P14,1748B-18-4.2,1748B-18-4.2,5.46875,m,14,16
HHAprilt2015,SP20261,P15,1748B-18-4-4,1748B-18-4-4,5.46875,m,15,16
HHAprilt2015,SP20261,P16,1748B-18-7-2,1748B-18-7-2,11.328125,m,16,16
HHAprilt2015,SP20261,P17,1867B-18-7-4,1867B-18-7-4,7.03125,m,17,16
HHAprilt2015,SP20261,P18,1867F13.3.9.3,1867F13.3.9.3,2.34375,m,18,16
HHAprilt2015,SP20261,P19,1748B-18-7-R,1748B-18-7-R,0.0078125,m,19,16
HHAprilt2015,SP20261,P20,1867F12-2-2,1867F12-2-2,9.375,m,20,16
HHAprilt2015,SP20261,P21,1867E32-2-6,1867E32-2-6,0.78125,m,21,16
