Plate Map,Well,Human Readable Name,MoleculeID,Concentration,Unit,Notes
SP20172,N11,RLUS-1627E,RLUS-1627E,-5,m
SP20172,N12,RLUS-1640E,RLUS-1640E,-5,m
SP20172,N13,RLUS-1627F,RLUS-1627F,-5,m
SP20172,N14,RLUS-1640F,RLUS-1640F,-5,m
SP20172,N15,RLUS-1628A,RLUS-1628A,-5,m
SP20172,N16,RLUS-1641F,RLUS-1641F,-5,m,well position changed due to pipetting error
SP20172,N17,RLUS-1628B,RLUS-1628B,-5,m
SP20172,N18,RLUS-1641B,RLUS-1641B,-5,m
SP20172,N19,RLUS-1628C,RLUS-1628C,-5,m
SP20172,N20,RLUS-1641C,RLUS-1641C,-5,m
SP20172,N21,RLUS-1628D,RLUS-1628D,-5,m
SP20172,N22,RLUS-1641D,RLUS-1641D,-5,m
SP20172,N24,DMSON24,DMSON24
SP20172,O01,DMSOO01,DMSOO01
SP20172,O03,RLUS-1602E,RLUS-1602E,-5,m
SP20172,O04,RLUS-1615E,RLUS-1615E,-5,m
SP20172,O05,RLUS-1602F,RLUS-1602F,-5,m
SP20172,O06,RLUS-1615F,RLUS-1615F,-5,m
SP20172,O07,RLUS-1603A,RLUS-1603A,-5,m
SP20172,O08,RLUS-1616A,RLUS-1616A,-5,m
SP20172,O09,RLUS-1603B,RLUS-1603B,-5,m
SP20172,O10,RLUS-1616B,RLUS-1616B,-5,m
SP20172,O11,RLUS-1603C,RLUS-1603C,-5,m
SP20172,O12,RLUS-1616C,RLUS-1616C,-5,m
SP20172,O13,RLUS-1603D,RLUS-1603D,-5,m
SP20172,O14,RLUS-1616D,RLUS-1616D,-5,m
SP20172,O15,RLUS-1603E,RLUS-1603E,-5,m
SP20172,O16,RLUS-1616E,RLUS-1616E,-5,m
SP20172,O17,RLUS-1603F,RLUS-1603F,-5,m
SP20172,O18,RLUS-1616F,RLUS-1616F,-5,m
SP20172,O23,DMSOO23,DMSOO23
SP20172,P02,DMSOP02,DMSOP02
SP20172,P03,RLUS-1628E,RLUS-1628E,-5,m
SP20172,P04,RLUS-1641A,RLUS-1641A,-5,m,well position changed due to pipetting error
SP20172,P05,RLUS-1628F,RLUS-1628F,-5,m
SP20172,P06,RLUS-1641E,RLUS-1641E,-5,m,well position changed due to pipetting error
SP20172,P07,RLUS-1629A,RLUS-1629A,-5,m
SP20172,P08,RLUS-1642A,RLUS-1642A,-5,m
SP20172,P09,RLUS-1629B,RLUS-1629B,-5,m
SP20172,P10,RLUS-1642B,RLUS-1642B,-5,m
SP20172,P11,RLUS-1629C,RLUS-1629C,-5,m
SP20172,P12,RLUS-1642C,RLUS-1642C,-5,m
SP20172,P13,RLUS-1629D,RLUS-1629D,-5,m
SP20172,P14,RLUS-1642D,RLUS-1642D,-5,m
SP20172,P15,RLUS-1629E,RLUS-1629E,-5,m
SP20172,P16,RLUS-1642E,RLUS-1642E,-5,m
SP20172,P17,RLUS-1629F,RLUS-1629F,-5,m
SP20172,P18,RLUS-1642F,RLUS-1642F,-5,m
SP20172,P24,DMSOP24,DMSOP24
